page,productId,saleMode,discount,storeUrl,storeName,storeId,title,tradeDesc,saleUnit,logisticsDesc,productDetailUrl,displayCategoryId,price,imageUrl,starRating,productType
9,10000034237348,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,Настольная посудомоечная машина высокотемпературная стерилизация сушильная машина энергосберегающая маленькая умная посудомоечная маши...,,piece,Бесплатная доставка,"//aliexpress.ru/item/10000034237348.html?algo_pvid=165dc5f2-ca24-4346-b666-c6236f90d7e1&algo_expid=165dc5f2-ca24-4346-b666-c6236f90d7e1-59&btsid=0b86d80216002712654283962e3061&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"35 746,65 руб.",//ae01.alicdn.com/kf/H224ff38bc85e4b7ba4942cbc2a0d2772Y/Desktop-dishwasher-high-temperature-sterilization-drying-machine-energy-saving-small-smart-dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,4000086982552,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,Новый полностью автоматический бытовой посудомоечной машины Настольный небольшой нагрев дезинфицирующий спрей посудомоечная машина мини...,,piece,,"//aliexpress.ru/item/4000086982552.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-0&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"28 036,59 руб.",//ae01.alicdn.com/kf/Hdbee1840d064468085c795eb5bc1f165y/New-Type-Fully-Automatic-Household-Dishwasher-Desktop-Small-Heating-Disinfection-Spray-Dishwasher-Mini-dishwasher-Machine.jpg_220x220xz.jpg,,ordinary_product
10,10000032887836,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,"Автоматическая Посудомоечная машина, электрическая сушилка для посуды, маленькая посудомоечная машина",,piece,,"//aliexpress.ru/item/10000032887836.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-1&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"15 575,88 руб.",//ae01.alicdn.com/kf/Hbe349588253d41bc9763ff30e97a1b9ar/Automatic-Dishwasher-electric-Dish-Dryer-Table-Small-Dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,10000034244695,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,"Высокотемпературная стерилизующая посудомоечная машина, автоматическое настольное мытье посуды 220 В",,piece,,"//aliexpress.ru/item/10000034244695.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-2&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"22 507,15 руб.",//ae01.alicdn.com/kf/Ha7030caec7e74460bd53c73a4bb96776e/high-temperature-sterilization-Dishwasher-automatic-desktop-dish-washing-220V.jpg_220x220xz.jpg,,ordinary_product
10,1005001436952477,single-piece_sale,,//aliexpress.ru/store/5605086,CooperMachine Store,5605086,Посудомоечная машина полностью автоматическая производственная линия внутреннего Настольный маленький дезинфекционный шкаф мини интелл...,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001436952477.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-3&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"42 755,80 - 48 129,47 руб.",//ae01.alicdn.com/kf/H9cea44cbaaaf4465a6fce17143a7f310H/Dishwasher-full-automatic-domestic-Desktop-Small-Disinfection-Cabinet-Mini-Intelligent-Embedded-Dishes-Mini-Washing-Machine.jpg_220x220xz.jpg,,ordinary_product
10,1005001405700313,single-piece_sale,,//aliexpress.ru/store/4286020,Kaari Store,4286020,Посудомоечная машина бытовая маленькая настольная сушильная и дезинфекционная интегрированная автоматическая установка без чаши щетка м...,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001405700313.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-4&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"30 061,45 руб.",//ae01.alicdn.com/kf/Hd4f8d8a01aa54936ac14de04c79f6a522/Dishwasher-Household-Small-Desktop-Drying-and-Disinfection-Integrated-Automatic-Installation-Free-Bowl-Brush-Machine.jpg_220x220xz.jpg,,ordinary_product
10,4000010171505,single-piece_sale,,//aliexpress.ru/store/5037069,Boint Store,5037069,Kuppersberg GL 6088 посудомоечная машина,,piece,,"//aliexpress.ru/item/4000010171505.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-5&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,45 990 руб.,//ae01.alicdn.com/kf/UTB8qXzcQlahduJk43Jaq6zM8FXau/Kuppersberg-GL-6088-dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,4000086967888,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,Мини-блюдо моечная машина для 6 комплектов посуда стерилизация Автоматическая Бытовая посудомоечная машина для посуды,,piece,,"//aliexpress.ru/item/4000086967888.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-6&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"28 036,59 руб.",//ae01.alicdn.com/kf/Hef6c008bbfbc4cabbaa1a84048b53d82V/Mini-Dish-Washer-Machine-for-6-Sets-Tableware-Sterilization-Automatic-Household-Dishwasher-for-Dishes.jpg_220x220xz.jpg,,ordinary_product
10,32995464554,single-piece_sale,11,//aliexpress.ru/store/2026018,small appliances Store,2026018,"Интеллектуальная Встраиваемая посудомоечная машина, высокотемпературная посуда для стерилизации, стиральная машина для кухни",,piece,,"//aliexpress.ru/item/32995464554.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-7&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"86 294,27 руб.",//ae01.alicdn.com/kf/HTB1gVYeOzDpK1RjSZFrq6y78VXaE/Intelligent-Dishwasher-Embedded-dishwash-machine-high-temperature-sterilization-Dish-Washer-Machine-kitchen-dish-washing-machine.jpg_220x220xz.jpg,,ordinary_product
10,4000815332604,single-piece_sale,,//aliexpress.ru/store/5082457,Citilink Official Store,5082457,Посудомоечная машина полноразмерная LEX PM 6053,,piece,Бесплатная доставка,"//aliexpress.ru/item/4000815332604.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-8&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,25 990 руб.,//ae01.alicdn.com/kf/H8b5724afc4064547b7adaceae19be8d6m/Dishwasher-full-size-Lex-PM-6053.jpeg_220x220xz.jpeg,,ordinary_product
10,10000008844254,single-piece_sale,,//aliexpress.ru/store/5377074,HOLODILNIK RU Store,5377074,Компактная посудомоечная машина Electrolux ESF 2300 DW,,piece,Бесплатная доставка,"//aliexpress.ru/item/10000008844254.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-9&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,22 199 руб.,//ae01.alicdn.com/kf/H352b42941a3646d782d3ca4fee13be1cU/Compact-dishwasher-Electrolux-ESF-2300-DW.jpeg_220x220xz.jpeg,,ordinary_product
10,10000011722432,single-piece_sale,,//aliexpress.ru/store/5377074,HOLODILNIK RU Store,5377074,Посудомоечная машина Electrolux ESF 9422 LOW,,piece,Бесплатная доставка,"//aliexpress.ru/item/10000011722432.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-10&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,33 490 руб.,//ae01.alicdn.com/kf/Hef2a2d1c531b4aefb83e2cd7d8560100a/Dishwasher-Electrolux-ESF-9422-LOW.jpeg_220x220xz.jpeg,,ordinary_product
10,1005001276444274,single-piece_sale,,//aliexpress.ru/store/5082457,Citilink Official Store,5082457,Посудомоечная машина полноразмерная MAUNFELD MLP-12S,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001276444274.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-11&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,27 990 руб.,//ae01.alicdn.com/kf/Hd5a37bdaeee247b1b540870be492c45cp/Dishwasher-full-size-maunfeld-mlp-12s.jpeg_220x220xz.jpeg,,ordinary_product
10,4001334304395,single-piece_sale,50,//aliexpress.ru/store/900238437,BABD Store,900238437,"2 шт. мини-посудомоечные машины, мини-ультразвуковая посудомоечная машина портативное USB зарядное средство для очистки фруктов, упаковка, се...",,piece,Бесплатная доставка,"//aliexpress.ru/item/4001334304395.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-12&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"4 330,10 руб.",//ae01.alicdn.com/kf/H03406b4c77f14d988e69d93229223dc0k/2-Pcs-Mini-Dishwashers-Mini-Ultrasonic-Dishwasher-Portable-USB-Charging-Fruit-Cleaner-estic-Packaging-Grey-Blue.jpg_220x220xz.jpg,,ordinary_product
10,4001283100807,single-piece_sale,21,//aliexpress.ru/store/900245425,H-OME Appliances Store,900245425,"2 шт. ультразвуковая посудомоечная машина ligent бытовая электрическая посудомоечная машина портативная столешница посудомоечные машины, зол...",,piece,Бесплатная доставка,"//aliexpress.ru/item/4001283100807.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-13&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"2 458,66 руб.",//ae01.alicdn.com/kf/He6dcfbe5dcb2463f882ff16a20b6b436z/2-Pcs-Ultrasonic-Dishwasher-ligent-Household-Electric-Dishwasher-Portable-Countertop-Dishwashers-Gold-Silver.jpg_220x220xz.jpg,,ordinary_product
10,4000096311629,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,950W для домашего обеденного стола Топ посудомоечная машина мини портативный Бесплатная установка посудомоечная машина,,piece,,"//aliexpress.ru/item/4000096311629.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-14&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"30 295,09 руб.",//ae01.alicdn.com/kf/H752d0180c0a44a4fa678a1da06e7b86dS/950W-Household-table-top-dishwasher-mini-portable-free-installation-dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,10000034235942,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,"Бытовая посудомоечная машина, высокотемпературная стерилизующая сушильная машина, энергосберегающая независимая маленькая умная посудом...",,piece,,"//aliexpress.ru/item/10000034235942.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-15&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"22 507,15 руб.",//ae01.alicdn.com/kf/Hdd08b69229d24fe295339325ff49e394H/Household-dishwasher-high-temperature-sterilization-drying-machine-energy-saving-independent-small-smart-dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,4000086848734,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,750 Вт автоматическая стоячая столешница электрическая посудомоечные машины машина установка-Бесплатная маленькая Автоматическая Посудом...,,piece,,"//aliexpress.ru/item/4000086848734.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-16&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"28 036,59 руб.",//ae01.alicdn.com/kf/H43a55f57af9d4add82019fc60ac3db1c8/750W-Automatic-Free-Standing-Countertop-Electric-Dish-washers-machine-installation-free-Small-Automatic-Dishwasher-Machine.jpg_220x220xz.jpg,,ordinary_product
10,4001094911156,single-piece_sale,45,//aliexpress.ru/store/5437306,Garvey's Appliance Store,5437306,Мини маленькая электрическая посудомоечная машина интеллектуальная стерилизация высокочастотная вибрация ленивое блюдо-стиральная арте...,,piece,,"//aliexpress.ru/item/4001094911156.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-17&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"1 295,92 руб.",//ae01.alicdn.com/kf/H684ae3f0881941d7a4159e1d4dbeea63I/Mini-Small-Electric-Dishwasher-Intelligent-Sterilization-High-Frequency-Vibration-Lazy-Dish-Washing-Artifact-Home-Use.jpg_220x220xz.jpg,,ordinary_product
10,33039372480,single-piece_sale,35,//aliexpress.ru/store/5081069,Eternally Store,5081069,"5л Полностью Автоматическая Посудомоечная машина, домашний рабочий стол, не нужно установка интеллектуального высокотемпературного стери...",,piece,Бесплатная доставка,"//aliexpress.ru/item/33039372480.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-18&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"48 725,25 руб.",//ae01.alicdn.com/kf/Hc4dbb2bab09a400b8f55ea90c4ed7d2ct/5L-Fully-Automatic-Dishwasher-Household-Desktop-No-Need-To-Install-Intelligent-High-Temperature-Sterilization-Disinfection-Small.jpg_220x220xz.jpg,,ordinary_product
10,33041837198,single-piece_sale,11,//aliexpress.ru/store/3054069,Yingzi electrical shop Store,3054069,"Полностью автоматическая промышленная высокотемпературная дезинфекционная посудомоечная машина, тип 60 корзина/час, эффективная машина дл...",,piece,,"//aliexpress.ru/item/33041837198.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-19&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"265 328,89 руб.",//ae01.alicdn.com/kf/HTB1kGyadqSs3KVjSZPiq6AsiVXa7/Fully-automatic-commercial-high-temperature-disinfection-dishwasher-uncover-type-60-basket-hour-efficient-brushing-dish-machine.jpg_220x220xz.jpg,,ordinary_product
10,32989684185,single-piece_sale,6,//aliexpress.ru/store/4931044,JamieLin Machinery Store,4931044,"Мини-электрическая шайба для посуды на 6 наборов, автоматическая Бытовая посудомоечная машина для стерилизации посуды",,piece,Бесплатная доставка,"//aliexpress.ru/item/32989684185.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-20&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"30 746,79 руб.",//ae01.alicdn.com/kf/HTB1rNcaMSzqK1RjSZFLq6An2XXaM/Mini-Countertop-Electric-Dish-washer-for-6-Sets-Tableware-Sterilization-Automatic-Household-Dishwasher-for-Dishes.jpg_220x220xz.jpg,,ordinary_product
10,4000280925725,single-piece_sale,,//aliexpress.ru/store/5037069,Boint Store,5037069,Отдельностоящая посудомоечная машина Korting KDF 60240,,piece,,"//aliexpress.ru/item/4000280925725.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-21&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,24 990 руб.,//ae01.alicdn.com/kf/U3b158897073b446d889e80badc93e331c/Отдельностоящая-dishwasher-Korting-KDF-60240.jpg_220x220xz.jpg,,ordinary_product
10,1005001425355053,single-piece_sale,41,//aliexpress.ru/store/4996146,GreatAppliance Store,4996146,Инструменты для чистки 10 минут Портативная USB ультразвуковая стиральная машина посудомоечная машина для посуды фруктов овощей кухни,,piece,Бесплатная доставка,"//aliexpress.ru/item/1005001425355053.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-22&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"2 594,95 руб.",//ae01.alicdn.com/kf/Hecff14d80e3043a8be03eed0749845f1Q/Cleaning-Tools-10-Minutes-Portable-USB-Ultrasonic-Washing-Machine-Washer-Dishwasher-for-Tableware-Fruits-Vegetable-kitchen.jpg_220x220xz.jpg,,ordinary_product
10,32959033451,single-piece_sale,12,//aliexpress.ru/store/3216104,Aerlandis Store,3216104,"Посудомоечная машина, настольная, маленькая, Бесплатная установка, полностью автоматическая дезинфекция, стерилизация, Wi-Fi управление",,piece,Бесплатная доставка,"//aliexpress.ru/item/32959033451.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-23&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"57 542,76 руб.",//ae01.alicdn.com/kf/HTB1WwN4affsK1RjSszgq6yXzpXa4/Dishwasher-Desktop-Small-Free-Installation-Fully-Automatic-Disinfection-Drying-Sterilization-Wifi-Control.jpg_220x220xz.jpg,,ordinary_product
10,32841370368,single-piece_sale,10,//aliexpress.ru/store/2302025,Richard Zhang'Store,2302025,1 шт. миска для мытья HTAW50STGGB посудомоечная машина для дома полностью автоматическая миска для кистей настольная маленькая посудомоечная маш...,,piece,,"//aliexpress.ru/item/32841370368.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-24&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"44 788,45 руб.",//ae01.alicdn.com/kf/HTB17uqhc8DH8KJjSspnq6zNAVXaa/1PC-wash-bowl-HTAW50STGGB-Dishwasher-home-full-automatic-brush-bowl-desktop-small-dishwasher-high-temperature-disinfection.jpg_220x220xz.jpg,,ordinary_product
10,33014779049,single-piece_sale,10,//aliexpress.ru/store/5034045,Shop5034045 Store,5034045,1 шт. M3-T мини-Посудомоечная машина для 4 комплектов посуды стерилизация Автоматическая Бытовая посудомоечная машина для посуды закаленное с...,,piece,,"//aliexpress.ru/item/33014779049.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-25&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"52 708,78 руб.",//ae01.alicdn.com/kf/HTB1FokmUCzqK1RjSZFpq6ykSXXaL/1PC-M3-T-Mini-Dish-Washer-Machine-for-4-Sets-Tableware-Sterilization-Automatic-Household-Dishwasher-for.jpg_220x220xz.jpg,,ordinary_product
10,32997258790,single-piece_sale,33,//aliexpress.ru/store/4926025,Rushi Appliance Store,4926025,"Мини-стиральная машина для посудомоечной машины, электронная сушилка для посуды, маленькая мойка для посуды, типа капельного мытья, с откры...",,piece,Бесплатная доставка,"//aliexpress.ru/item/32997258790.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-26&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"34 902,44 - 35 424,23 руб.",//ae01.alicdn.com/kf/HTB1EojdOQPoK1RjSZKbq6x1IXXaK/dishwasher-mini-washing-machine-electronic-dish-dryer-small-dish-washer-Drip-Washing-Type-Stainless-Steel-Top.jpg_220x220xz.jpg,,ordinary_product
10,4000098669769,single-piece_sale,21,//aliexpress.ru/store/5072368,Aistan Aipany Store,5072368,"HDW40 Коммерческая посудомоечная машина для мытья посуды на передней двери, машина для мытья посуды высокого давления, ротационное распылите...",,piece,Бесплатная доставка,"//aliexpress.ru/item/4000098669769.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-27&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"132 490,78 руб.",//ae01.alicdn.com/kf/He2c2f393d6494bdebf27156f6f500249m/HDW40-commercial-dish-washer-front-door-dishwasher-machine-high-pressure-rotary-spray-dish-washing-equipment.jpg_220x220xz.jpg,,ordinary_product
10,10000034297461,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,"Бытовая электрическая интеллектуальная шайба для посуды, Настольная Автоматическая Посудомоечная машина",,piece,Бесплатная доставка,"//aliexpress.ru/item/10000034297461.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-28&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"34 967,86 руб.",//ae01.alicdn.com/kf/H6bfcf42546c24d38b70f6d24a0a72518c/Household-Electric-Intelligent-Dish-Washers-Machine-Desktop-Automatic-Dishwasher-Machine.jpg_220x220xz.jpg,,ordinary_product
10,4001024773200,single-piece_sale,16,//aliexpress.ru/store/5789654,YuHuan Major Store,5789654,"Joyoung full automatic X6 настольная Бесплатная установка, мини-Посудомоечная машина для мытья фруктов X6 электронная сушилка для посуды дезинфекция, д...",,piece,Бесплатная доставка,"//aliexpress.ru/item/4001024773200.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-29&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"50 267,26 руб.",//ae01.alicdn.com/kf/H97db1d25cd0349ff8cbb5ceb70a35c9aH/Joyoung-full-automatic-X6-desktop-free-install-mini-dishwasher-fruits-washing-X6-electronic-dish-dryer-disinfection.jpg_220x220xz.jpg,,ordinary_product
10,4000096242432,single-piece_sale,,//aliexpress.ru/store/1893098,Alifood Store,1893098,220 В Мини электрическая посудомоечная машина кухонный аппарат для стерилизации Автоматическая Посудомоечная машина посудомоечная машина,,piece,,"//aliexpress.ru/item/4000096242432.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-30&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"30 295,09 руб.",//ae01.alicdn.com/kf/H167eba299303493aa4ee8bb2b75e5da4O/220V-Mini-Electric-Dish-washer-Kitchen-Sterilization-Machine-Automatic-Dishwasher-Machine-Dish-Washing-Machine.jpg_220x220xz.jpg,,ordinary_product
10,32954401042,single-piece_sale,,//aliexpress.ru/store/4041083,Family in Store,4041083,"Электрическая посудомоечная машина, полностью автоматическая установка на стол, дезинфекция, сухая Передняя открытая настенная",,piece,,"//aliexpress.ru/item/32954401042.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-31&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"24 431,55 руб.",//ae01.alicdn.com/kf/HTB1SYxoXZrrK1RjSspaq6AREXXax/Electrical-dishwasher-full-automatic-dishwasher-desk-installation-disinfection-dry-front-open-wall-mounted.jpg_220x220xz.jpg,,ordinary_product
10,4000334262430,single-piece_sale,,//aliexpress.ru/store/5075355,MAUNFELD Store,5075355,Посудомоечная машина MAUNFELD MLP-08IMR,,piece,Бесплатная доставка,"//aliexpress.ru/item/4000334262430.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-32&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,38 490 руб.,//ae01.alicdn.com/kf/U1ed1e122193740b68e8493617f21926am/Dishwasher-maunfeld-mlp-08imr.jpg_220x220xz.jpg,,ordinary_product
10,4001217449316,single-piece_sale,18,//aliexpress.ru/store/5890192,Pami Appliance Store,5890192,Автоматическая Настольная мини-посудомоечная машина электронная сушилка для посуды 3 в 1 Умная дезинфекционная сушилка для посудомоечной м...,,piece,Бесплатная доставка,"//aliexpress.ru/item/4001217449316.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-33&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"48 738,49 руб.",//ae01.alicdn.com/kf/H6685d2086d364984b7ed6332d71c8e48z/Automatic-desktop-mini-dishwasher-electronic-dish-dryer-3-in-1-smart-disinfection-dryer-dishwasher-72C-pasteurized.jpg_220x220xz.jpg,,ordinary_product
10,4000815292981,single-piece_sale,,//aliexpress.ru/store/5082457,Citilink Official Store,5082457,"Посудомоечная машина BEKO DFS25W11W, узкая, белая",,piece,Бесплатная доставка,"//aliexpress.ru/item/4000815292981.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-34&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,24 990 руб.,//ae01.alicdn.com/kf/Hcde27123ea784f8d9e44dbe5d48bbe94M/Dishwasher-Beko-dfs25w11w-narrow-white.jpeg_220x220xz.jpeg,,ordinary_product
10,10000032791168,single-piece_sale,,//aliexpress.ru/store/5282038,Shop5282038 Store,5282038,Многофункциональная посудомоечная машина высокотемпературная стерилизация сушильная машина энергосберегающая независимая маленькая ум...,,piece,Бесплатная доставка,"//aliexpress.ru/item/10000032791168.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-35&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,"49 998,58 руб.",//ae01.alicdn.com/kf/H353468e3f0ee437897f74bd89a111c93h/Multi-function-dishwasher-high-temperature-sterilization-drying-machine-energy-saving-independent-small-smart-dishwasher.jpg_220x220xz.jpg,,ordinary_product
10,10000079463985,single-piece_sale,,//aliexpress.ru/store/5465002,TechPort Store,5465002,Встраиваемая посудомоечная машина Graude VG 45.2 S,,piece,,"//aliexpress.ru/item/10000079463985.html?algo_pvid=90568823-3527-4f28-a0d0-25fee23e3685&algo_expid=90568823-3527-4f28-a0d0-25fee23e3685-36&btsid=0b86d81916002712768455675e546a&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",202000082,55 990 руб.,//ae01.alicdn.com/kf/Ued34b92a00524cc1bd95cb71a78da45bC/Built-in-dishwasher-Graud-VG-45-2-s.jpg_220x220xz.jpg,,ordinary_product
